uid,storage_id,title,url
44f92c9d,7334933,A potentially effective treatment for COVID-19: A systematic review and meta-analysis of convalescent plasma therapy in treating severe infectious disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334933
0bc65827,7334925,"A comparison of mortality-related risk factors of COVID-19, SARS, and MERS: A systematic review and meta-analysis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334925
dd13f0c0,7334654,"Aptamers, the bivalent agents as probes and therapies for coronavirus infections: A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334654
0b618e7c,7334137,Role of pharmacist during the COVID-19 pandemic: A scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7334137
11060792,7332864,Targeting SARS-COV-2 non-structural protein 16: a virtual drug repurposing study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332864
c40b9840,7332439,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332439
c8ba6cbe,7331117,Overcoming cancer therapeutic bottleneck by drug repurposing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7331117
7efe40a7,7329889,"Modeling, state estimation, and optimal control for the US COVID-19 outbreak",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7329889
1f65e37f,7315655,Dry Taps? A Synthesis of Alternative “Wash” Methods in the Absence of Water and Sanitizers in the Prevention of Coronavirus in Low-Resource Settings,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315655
87681d1e,7330599,Short-term exposure to ambient air quality of the most polluted Indian cities due to lockdown amid SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330599
e1f20f5f,7330573,The incidence of the novel coronavirus SARS-CoV-2 among asymptomatic patients: a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7330573
8481fe04,7327913,Diagnostic accuracy of serological tests for covid-19: systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7327913
ae71acaf,7316644,SARS-CoV-2 Infection and High-Risk Non-Muscle-Invasive Bladder Cancer: Are There Any Common Features?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316644
5e872b8a,7328585,COVID-19 and the Chemical Senses: Supporting Players Take Center Stage,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328585
b635f2ed,7328559,"Systematic review of artificial intelligence techniques in the detection and classification of COVID-19 medical images in terms of evaluation and benchmarking: Taxonomy analysis, challenges, future solutions and methodological aspects",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328559
26f00219,7328543,Road toward rapid-molecular point of care test to detect novel SARS-coronavirus 2019 (COVID-19): Review from updated literature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328543
28db74ed,7328313,COVID-19–related Genes in Sputum Cells in Asthma. Relationship to Demographic Features and Corticosteroids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328313
ed886401,7328171,COVID-19 and Lessons to Be Learned from Prior Coronavirus Outbreaks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328171
01c6d7f2,7325854,The rise of artificial intelligence in healthcare applications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325854
bec22c6f,7325473,"Biomedical research in developing countries: Opportunities, methods, and challenges",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325473
1d2fd7c0,7322019,Enhanced receptor binding of SARS-CoV-2 through networks of hydrogen-bonding and hydrophobic interactions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7322019
8811498c,7319030,Modelling fatality curves of COVID-19 and the effectiveness of intervention strategies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7319030
a5a66d74,7309390,Emerging and experimental treatments for COVID-19 and drug interactions with psychotropic agents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309390
ff317786,7325186,SARS-CoV-2 titers in wastewater foreshadow dynamics and clinical presentation of new COVID-19 cases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325186
3766634b,7325179,Hospitalized COVID-19 patients treated with Convalescent Plasma in a mid-size city in the midwest,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325179
cdad1ace,7325175,"The SARS-CoV-2 receptor, Angiotensin converting enzyme 2 (ACE2) is required for human endometrial stromal cell decidualization",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7325175
88d25d54,7324923,Fracture management during COVID-19 pandemic: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324923
6555538d,7324486,Cerebrovascular disease is associated with the risk of mortality in coronavirus disease 2019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324486
81121e36,7324345,Snapshot PCR surveillance for SARS-CoV-2 in hospital staff in England,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324345
7f9be7ec,7322812,"Masks for Prevention of Respiratory Virus Infections, Including SARS-CoV-2, in Health Care and Community Settings",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7322812
6bbb4d92,7322402,On COVID-19 Modelling,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7322402
096c924c,7321425,Particulate Production and Composite Dust during Routine Dental Procedures. A Systematic Review with Meta-Analyses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321425
11af801f,7321050,Trends in clinical features of novel coronavirus disease (COVID-19): A systematic review and meta-analysis of studies published from December 2019 to February 2020,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321050
7ca7bb09,7321036,The Global Phosphorylation Landscape of SARS-CoV-2 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7321036
2f78e7d5,7320870,"Viral nanoparticles for drug delivery, imaging, immunotherapy, and theranostic applications",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320870
908909f7,7320666,Assessment and management of the risk of SARS-CoV-2 infection in an IVF laboratory,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7320666
6594ce64,7319940,The use of renin angiotensin system inhibitor on mortality in patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7319940
4095d66d,7319938,Less expression of CD4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7319938
4df8a023,7319274,Structure-based drug designing and immunoinformatics approach for SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7319274
9f2d12b0,7318942,COVID-19 in 7780 pediatric patients: A systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7318942
fb792a15,7316097,Review of COVID-19 Antibody Therapies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316097
c0e79288,7302623,Efficacy and safety of Jinhua Qinggan granules for coronavirus disease 2019 (COVID-19),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302623
9c7db29e,7288851,Early Warnings: The Lessons of COVID-19 for Public Health Climate Preparedness,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288851
6562e761,7319134,Opportunities and Challenges for Biosensors and Nanoscale Analytical Tools forPandemics: COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7319134
475f0857,7316122,Preparing medical students for a pandemic: a systematic review of student disaster training programmes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316122
a5649f55,7316114,Clinical characteristics of 17 patients with COVID-19 and systemic autoimmune diseases: a retrospective study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316114
2cd03c7d,7311007,Role of children in the transmission of the COVID-19 pandemic: a rapid scoping review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7311007
41b48f73,7316066,Epilepsy self-management during a pandemic: Experiences of people with epilepsy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316066
ac3c6be8,7316051,Megakaryocytes and platelet-fibrin thrombi characterize multi-organ thrombosis at autopsy in COVID-19: A case series,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7316051
feb67ebf,7315692,A prospect on the use of antiviral drugs to control local outbreaks of COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315692
49022478,7315378,Management of Infantile Spasms During the COVID-19 Pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7315378
c13ddfbf,7314696,Outcomes for Patients With COVID-19 and Acute Kidney Injury: A Systematic Review and Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314696
4bdcda6d,7314686,Diabetes and COVID-19: IDF perspective in the Western Pacific region,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314686
bceecda6,7314684,Chest CT Imaging Signature of COVID-19 Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314684
142d4118,7314072,A systematic review and meta-analysis to evaluate the clinical outcomes in COVID-19 patients on angiotensin-converting enzyme inhibitors or angiotensin receptor blockers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314072
549d2cb8,7310678,"The prevalence of symptoms in 24,410 adults infected by the novel coronavirus (SARS-CoV-2; COVID-19): A systematic review and meta-analysis of 148 studies from 9 countries",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310678
247cedaa,7310648,Population density and basic reproductive number of COVID-19 across United States counties,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310648
f46f6077,7310643,"Age-dependent assessment of genes involved in cellular senescence, telomere and mitochondrial pathways in human lung tissue of smokers, COPD and IPF: Associations with SARS-CoV-2 COVID-19 ACE2-TMPRSS2-Furin-DPP4 axis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310643
b4a2db53,7310632,Effects of Renin-Angiotensin Inhibition on ACE2 and TMPRSS2 Expression: Insights into COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310632
0e45c95e,7310626,Deep mutational scanning of SARS-CoV-2 receptor binding domain reveals constraints on folding and ACE2 binding,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310626
bcb58967,7310625,The Spike D614G mutation increases SARS-CoV-2 infection of multiple human cell types,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310625
db6aed52,7310624,Characterizing transcriptional regulatory sequences in coronaviruses and their role in recombination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310624
32ef5d74,7310615,Pulmonary toxicity and inflammatory response of e-cigarettes containing medium-chain triglyceride oil and vitamin E acetate: Implications in the pathogenesis of EVALI but independent of SARS-COV-2 COVID-19 related proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310615
25a5f0e2,7310614,"The Integrin Binding Peptide, ATN-161, as a Novel Therapy for SARS-CoV-2 Infection",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7310614
638cbf65,7261327,Sars-CoV-2 Envelope and Membrane Proteins: Structural Differences Linked to Virus Characteristics?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261327
764922af,7309686,Lopinavir-Ritonavir in the Treatment of COVID-19: A Dynamic Systematic Benefit-Risk Assessment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7309686
5a47c367,7308790,Online Learning: A Panacea in the Time of COVID-19 Crisis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308790
09ce0b1f,7308769,The influence of corticosteroid on patients with COVID-19 infection: A meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308769
15b253e1,7302310,Reparations for Black American Descendants of Persons Enslaved in the U.S. and Their Estimated Impact on SARS-CoV-2 Transmission,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302310
e1895269,7302303,Host response-based screening to identify undiagnosed cases of COVID-19 and expand testing capacity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302303
d67e43ff,7302301,Detection of asymptomatic SARS-CoV-2 exposed individuals by a sensitive S-based ELISA.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302301
12a97dce,7302291,Direct diagnostic testing of SARS-CoV-2 without the need for prior RNA extraction.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302291
93835d1e,7302280,Modelling testing frequencies required for early detection of a SARS-CoV-2 outbreak on a university campus,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302280
2493a16d,7302230,"Population-scale Longitudinal Mapping of COVID-19 Symptoms, Behavior, and Testing Identifies Contributors to Continued Disease Spread in the United States",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302230
3a63f582,7302223,Plasma from recovered COVID19 subjects inhibits spike protein binding to ACE2 in a microsphere-based inhibition assay,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302223
177d3d11,7302219,"SARS-CoV-2-specific T cells exhibit unique features characterized by robust helper function, lack of terminal differentiation, and high proliferative potential",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302219
2efed398,7302212,An enhanced isothermal amplification assay for viral detection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302212
966874f0,7302205,Origin and cross-species transmission of bat coronaviruses in China,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302205
bbec9c28,7302204,Analysis of Rapidly Emerging Variants in Structured Regions of the SARS-CoV-2 Genome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302204
90515737,7302196,A Rare Deletion in SARS-CoV-2 ORF6 Dramatically Alters the Predicted Three-Dimensional Structure of the Resultant Protein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302196
3f01b62d,7302191,Protein covariance networks reveal interactions important to the emergence of SARS coronaviruses as human pathogens,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302191
35e54972,7302186,Insights on cross-species transmission of SARS-CoV-2 from structural modeling,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302186
81e3c147,7307707,An Introduction to COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7307707
26a946df,7306935,Validation of a digital pathology system including remote review during the COVID-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306935
a895e2ad,7306927,A systematic review of pathological findings in COVID-19: a pathophysiological timeline and possible mechanisms of disease progression,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306927
20caf6a6,7306717,Telemedicine for ENT: Effect on quality of care during Covid-19 pandemic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306717
cd370890,7306569,"Research methodology and characteristics of journal articles with original data, preprint articles and registered clinical trial protocols about COVID-19",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7306569
17e769b2,7305940,Size and timescale of epidemics in the SIR framework,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305940
26887d7b,7305878,Discovering small-molecule therapeutics against SARS-CoV-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7305878
cb4609fd,7304377,Neurological involvement of coronavirus disease 2019: a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7304377
594be029,7303511,"Involvement of digestive system in COVID-19:manifestations, pathology, management and challenges",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303511
c92e0075,7302949,Products in a Pandemic: Liability for Medical Products and the Fight against COVID-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302949
53698533,7300015,Cryo-EM structures of HKU2 and SADS-CoV spike glycoproteins provide insights into coronavirus evolution,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300015
c506af82,7303637,Critical Role of Type III Interferon in Controlling SARS-CoV-2 Infection in Human Intestinal Epithelial Cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303637
6f72d759,7302499,Chitra Ultraviolet-C-Based Facemask Disposal Bin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7302499
e070c334,7293297,Advice from a systems-biology model of the corona epidemics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7293297
466c6974,7290644,Breastfeeding of infants born to mothers with COVID-19: a rapid review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290644
9177a5e3,7290634,Potential effectiveness and safety of antiviral agents in children with coronavirus disease 2019: a rapid review and meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290634
901cbc40,7290632,Supportive care for patient with respiratory diseases: an umbrella review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290632
